date,perfectBalance,balance
"Fri Mar 8 16:00:00 CST 2013",153.86908,103.91247
"Sun Mar 10 16:00:00 CDT 2013",153.86908,103.91247
"Mon Mar 11 16:00:00 CDT 2013",153.86908,103.91247
"Tue Mar 12 16:00:00 CDT 2013",153.86908,103.91247
"Wed Mar 13 16:00:00 CDT 2013",153.86908,103.91247
"Thu Mar 14 16:00:00 CDT 2013",153.86908,103.91247
"Fri Mar 15 16:00:00 CDT 2013",153.86908,103.91247
"Sun Mar 17 16:00:00 CDT 2013",153.86908,103.91247
"Mon Mar 18 16:00:00 CDT 2013",153.86908,103.91247
"Tue Mar 19 16:00:00 CDT 2013",153.86908,103.91247
"Wed Mar 20 16:00:00 CDT 2013",153.86908,103.91247
"Thu Mar 21 16:00:00 CDT 2013",153.86908,103.91247
"Fri Mar 22 16:00:00 CDT 2013",153.86908,103.91247
"Sun Mar 24 16:00:00 CDT 2013",153.86908,103.91247
"Mon Mar 25 16:00:00 CDT 2013",153.86908,103.91247
"Tue Mar 26 16:00:00 CDT 2013",153.86908,103.91247
"Wed Mar 27 16:00:00 CDT 2013",153.86908,103.91247
"Thu Mar 28 16:00:00 CDT 2013",153.86908,103.91247
"Sun Mar 31 16:00:00 CDT 2013",153.86908,103.91247
"Mon Apr 1 16:00:00 CDT 2013",153.86908,103.91247
"Tue Apr 2 16:00:00 CDT 2013",153.86908,103.91247
"Wed Apr 3 16:00:00 CDT 2013",153.86908,103.91247
"Thu Apr 4 16:00:00 CDT 2013",153.86908,103.91247
"Fri Apr 5 17:00:00 CDT 2013",153.86908,103.91247
"Sun Apr 7 16:00:00 CDT 2013",153.86908,103.91247
"Mon Apr 8 16:00:00 CDT 2013",153.86908,103.91247
"Tue Apr 9 16:00:00 CDT 2013",153.86908,103.91247
"Wed Apr 10 16:00:00 CDT 2013",153.86908,103.91247
"Thu Apr 11 16:00:00 CDT 2013",153.86908,103.91247
"Fri Apr 12 17:00:00 CDT 2013",153.86908,103.91247
"Sun Apr 14 16:00:00 CDT 2013",153.86908,103.91247
"Mon Apr 15 16:00:00 CDT 2013",153.86908,103.91247
"Tue Apr 16 16:00:00 CDT 2013",157.92628,102.32487
"Wed Apr 17 16:00:00 CDT 2013",157.92628,102.32487
"Thu Apr 18 16:00:00 CDT 2013",157.92628,102.32487
"Sun Apr 21 16:00:00 CDT 2013",157.92628,102.32487
"Mon Apr 22 16:00:00 CDT 2013",157.92628,102.32487
"Tue Apr 23 16:00:00 CDT 2013",157.92628,102.32487
"Wed Apr 24 16:00:00 CDT 2013",157.92628,102.32487
"Thu Apr 25 16:00:00 CDT 2013",157.92628,102.32487
"Sun Apr 28 16:00:00 CDT 2013",157.92628,102.32487
"Mon Apr 29 16:00:00 CDT 2013",157.92628,102.32487
"Tue Apr 30 16:00:00 CDT 2013",158.20964,100.77815
"Wed May 1 16:00:00 CDT 2013",158.20964,100.77815
"Thu May 2 16:00:00 CDT 2013",158.80504,99.22855
"Sun May 5 16:00:00 CDT 2013",159.07896,97.70701
"Mon May 6 16:00:00 CDT 2013",159.07896,97.70701
"Tue May 7 16:00:00 CDT 2013",159.07896,97.70701
"Wed May 8 16:00:00 CDT 2013",159.07896,97.70701
"Thu May 9 16:00:00 CDT 2013",159.07896,97.70701
"Sun May 12 16:00:00 CDT 2013",159.07896,97.70701
"Mon May 13 16:00:00 CDT 2013",159.07896,97.70701
"Tue May 14 16:00:00 CDT 2013",159.07896,97.70701
"Wed May 15 16:00:00 CDT 2013",159.07896,97.70701
"Thu May 16 16:00:00 CDT 2013",159.07896,97.70701
"Sun May 19 16:00:00 CDT 2013",159.07896,97.70701
"Mon May 20 16:00:00 CDT 2013",159.07896,97.70701
"Tue May 21 16:00:00 CDT 2013",159.07896,97.70701
"Wed May 22 16:00:00 CDT 2013",159.07896,97.70701
"Thu May 23 16:00:00 CDT 2013",159.07896,97.70701
"Sun May 26 16:00:00 CDT 2013",159.07896,97.70701
"Mon May 27 16:00:00 CDT 2013",159.07896,97.70701
"Tue May 28 16:00:00 CDT 2013",159.07896,97.70701
"Wed May 29 16:00:00 CDT 2013",159.07896,97.70701
"Thu May 30 16:00:00 CDT 2013",159.07896,97.70701
"Sun Jun 2 16:00:00 CDT 2013",159.07896,97.70701
"Mon Jun 3 16:00:00 CDT 2013",163.76176,96.20971
"Tue Jun 4 16:00:00 CDT 2013",163.76176,96.20971
"Wed Jun 5 16:00:00 CDT 2013",163.76176,96.20971
"Thu Jun 6 16:00:00 CDT 2013",163.76176,96.20971
"Sun Jun 9 16:00:00 CDT 2013",163.76176,96.20971
"Mon Jun 10 16:00:00 CDT 2013",163.76176,96.20971
"Tue Jun 11 16:00:00 CDT 2013",163.76176,96.20971
