date,balance,perfectBalance,unrealizedPL,unrealizedPLPerc,NAV,marginUsed,marginAvail,openTrades,openOrders,profitableTradeCount,unprofitableTradeCount
"Tue Sep 2 22:00:00 CDT 2014",101.3256,120.5751,0.8408,0.8298,102.1663,3.8333,98.3330,1,0,6,6
"Tue Sep 2 23:00:00 CDT 2014",101.3256,120.5751,0.9576,0.9451,102.2832,3.8333,98.4499,1,0,6,6
"Wed Sep 3 0:00:00 CDT 2014",101.3256,120.5751,0.9107,0.8988,102.2363,3.8333,98.4029,1,0,6,6
"Wed Sep 3 1:00:00 CDT 2014",101.3256,120.5751,0.8188,0.8081,102.1444,3.8333,98.3111,1,0,6,6
"Wed Sep 3 2:00:00 CDT 2014",101.3256,120.5751,0.7226,0.7131,102.0482,3.8333,98.2148,1,0,6,6
"Wed Sep 3 3:00:00 CDT 2014",101.3256,120.5751,0.7132,0.7038,102.0388,3.8333,98.2054,1,0,6,6
"Wed Sep 3 4:00:00 CDT 2014",101.3256,120.5751,0.6398,0.6315,101.9654,3.8333,98.1321,1,0,6,6
"Wed Sep 3 5:00:00 CDT 2014",101.3256,120.5751,0.5874,0.5797,101.9130,3.8333,98.0797,1,0,6,6
"Wed Sep 3 6:00:00 CDT 2014",101.3256,120.5751,0.5958,0.5880,101.9214,3.8333,98.0881,1,0,6,6
"Wed Sep 3 7:00:00 CDT 2014",101.3256,120.5751,0.5853,0.5777,101.9109,3.8333,98.0776,1,0,6,6
"Wed Sep 3 8:00:00 CDT 2014",101.3256,120.5751,0.6168,0.6087,101.9424,3.8333,98.1090,1,0,6,6
"Wed Sep 3 9:00:00 CDT 2014",101.3256,120.5751,0.6325,0.6242,101.9581,3.8333,98.1248,1,0,6,6
"Wed Sep 3 10:00:00 CDT 2014",101.3256,120.5751,0.4140,0.4086,101.7396,3.8333,97.9063,1,0,6,6
"Wed Sep 3 11:00:00 CDT 2014",101.3256,120.5751,0.2443,0.2411,101.5699,3.8333,97.7366,1,0,6,6
"Wed Sep 3 12:00:00 CDT 2014",101.3256,120.5751,0.2581,0.2547,101.5836,3.8333,97.7503,1,0,6,6
"Wed Sep 3 13:00:00 CDT 2014",101.3256,120.5751,0.3108,0.3067,101.6364,3.8333,97.8031,1,0,6,6
"Wed Sep 3 14:00:00 CDT 2014",101.3256,120.5751,0.3867,0.3816,101.7122,3.8333,97.8789,1,0,6,6
"Wed Sep 3 15:00:00 CDT 2014",101.3256,120.5751,0.3972,0.3920,101.7228,3.8333,97.8894,1,0,6,6
"Wed Sep 3 16:00:00 CDT 2014",101.3256,120.5751,0.3793,0.3743,101.7049,3.8333,97.8715,1,0,6,6
"Wed Sep 3 17:00:00 CDT 2014",101.3256,120.5751,0.3961,0.3910,101.7217,3.8333,97.8884,1,0,6,6
"Wed Sep 3 18:00:00 CDT 2014",101.3256,120.5751,0.4077,0.4024,101.7333,3.8333,97.9000,1,0,6,6
"Wed Sep 3 19:00:00 CDT 2014",101.3256,120.5751,0.4161,0.4107,101.7417,3.8333,97.9084,1,0,6,6
"Wed Sep 3 20:00:00 CDT 2014",101.3256,120.5751,0.4088,0.4034,101.7344,3.8333,97.9010,1,0,6,6
"Wed Sep 3 21:00:00 CDT 2014",101.3256,120.5751,0.4656,0.4595,101.7912,3.8333,97.9578,1,0,6,6
"Wed Sep 3 22:00:00 CDT 2014",101.3256,120.5751,0.4677,0.4616,101.7933,3.8333,97.9599,1,0,6,6
"Wed Sep 3 23:00:00 CDT 2014",101.3256,120.5751,0.4961,0.4896,101.8216,3.8333,97.9883,1,0,6,6
"Thu Sep 4 0:00:00 CDT 2014",101.3256,120.5751,0.4855,0.4792,101.8111,3.8333,97.9778,1,0,6,6
"Thu Sep 4 1:00:00 CDT 2014",101.3256,120.5751,0.5444,0.5373,101.8700,3.8333,98.0366,1,0,6,6
"Thu Sep 4 2:00:00 CDT 2014",101.3256,120.5751,0.6294,0.6211,101.9549,3.8333,98.1216,1,0,6,6
"Thu Sep 4 3:00:00 CDT 2014",101.3256,120.5751,0.5706,0.5632,101.8962,3.8333,98.0629,1,0,6,6
"Thu Sep 4 4:00:00 CDT 2014",101.3256,120.5751,0.4729,0.4667,101.7985,3.8333,97.9652,1,0,6,6
"Thu Sep 4 5:00:00 CDT 2014",101.3256,120.5751,0.3940,0.3889,101.7196,3.8333,97.8863,1,0,6,6
"Thu Sep 4 6:00:00 CDT 2014",101.3256,120.5751,0.4014,0.3961,101.7270,3.8333,97.8936,1,0,6,6
"Thu Sep 4 7:00:00 CDT 2014",101.3256,120.5751,0.2728,0.2693,101.5984,3.8333,97.7651,1,0,6,6
"Thu Sep 4 8:00:00 CDT 2014",101.3256,120.5751,0.0456,0.0450,101.3711,3.8333,97.5378,1,0,6,6
"Thu Sep 4 9:00:00 CDT 2014",101.3256,120.5751,-0.0774,-0.0764,101.2482,3.8333,97.4148,1,0,6,6
"Thu Sep 4 10:00:00 CDT 2014",101.3256,120.5751,-0.0838,-0.0827,101.2418,3.8333,97.4085,1,0,6,6
"Thu Sep 4 11:00:00 CDT 2014",101.3256,120.5751,0.1398,0.1379,101.4653,3.8333,97.6320,1,0,6,6
"Thu Sep 4 12:00:00 CDT 2014",101.3256,120.5751,0.2021,0.1995,101.5277,3.8333,97.6944,1,0,6,6
"Thu Sep 4 13:00:00 CDT 2014",101.3256,120.5751,0.2454,0.2422,101.5710,3.8333,97.7376,1,0,6,6
"Thu Sep 4 14:00:00 CDT 2014",101.3256,120.5751,0.3213,0.3171,101.6469,3.8333,97.8136,1,0,6,6
"Thu Sep 4 15:00:00 CDT 2014",101.3256,120.5751,0.2528,0.2495,101.5784,3.8333,97.7450,1,0,6,6
"Thu Sep 4 16:00:00 CDT 2014",101.3256,120.5751,0.2264,0.2234,101.5520,3.8333,97.7186,1,0,6,6
"Thu Sep 4 17:00:00 CDT 2014",101.3256,120.5751,0.2971,0.2932,101.6227,3.8333,97.7893,1,0,6,6
"Thu Sep 4 18:00:00 CDT 2014",101.3256,120.5751,0.3340,0.3296,101.6596,3.8333,97.8262,1,0,6,6
"Thu Sep 4 19:00:00 CDT 2014",101.3256,120.5751,0.3961,0.3910,101.7217,3.8333,97.8884,1,0,6,6
"Thu Sep 4 20:00:00 CDT 2014",101.3256,120.5751,0.3730,0.3681,101.6986,3.8333,97.8652,1,0,6,6
"Thu Sep 4 21:00:00 CDT 2014",101.3256,120.5751,0.3140,0.3099,101.6395,3.8333,97.8062,1,0,6,6
"Thu Sep 4 22:00:00 CDT 2014",101.3256,120.5751,0.3319,0.3275,101.6575,3.8333,97.8241,1,0,6,6
"Thu Sep 4 23:00:00 CDT 2014",101.3256,120.5751,0.3277,0.3234,101.6533,3.8333,97.8199,1,0,6,6
"Fri Sep 5 0:00:00 CDT 2014",101.3256,120.5751,0.3034,0.2994,101.6290,3.8333,97.7957,1,0,6,6
"Fri Sep 5 1:00:00 CDT 2014",101.3256,120.5751,0.2855,0.2818,101.6111,3.8333,97.7777,1,0,6,6
"Fri Sep 5 2:00:00 CDT 2014",101.3256,120.5751,0.2749,0.2713,101.6005,3.8333,97.7672,1,0,6,6
"Fri Sep 5 3:00:00 CDT 2014",101.3256,120.5751,0.3603,0.3556,101.6859,3.8333,97.8526,1,0,6,6
"Fri Sep 5 4:00:00 CDT 2014",101.3256,120.5751,0.3940,0.3889,101.7196,3.8333,97.8863,1,0,6,6
"Fri Sep 5 5:00:00 CDT 2014",101.3256,120.5751,0.3119,0.3078,101.6374,3.8333,97.8041,1,0,6,6
"Fri Sep 5 6:00:00 CDT 2014",101.3256,120.5751,0.3308,0.3265,101.6564,3.8333,97.8231,1,0,6,6
"Fri Sep 5 7:00:00 CDT 2014",101.3256,120.5751,0.3277,0.3234,101.6533,3.8333,97.8199,1,0,6,6
"Fri Sep 5 8:00:00 CDT 2014",101.3256,120.5751,0.2718,0.2682,101.5974,3.8333,97.7640,1,0,6,6
"Fri Sep 5 9:00:00 CDT 2014",101.3256,120.5751,0.3213,0.3171,101.6469,3.8333,97.8136,1,0,6,6
"Fri Sep 5 10:00:00 CDT 2014",101.3256,120.5751,0.3740,0.3691,101.6996,3.8333,97.8663,1,0,6,6
"Fri Sep 5 11:00:00 CDT 2014",101.3256,120.5751,0.4256,0.4200,101.7512,3.8333,97.9179,1,0,6,6
"Fri Sep 5 12:00:00 CDT 2014",101.3256,120.5751,0.3856,0.3806,101.7112,3.8333,97.8779,1,0,6,6
"Fri Sep 5 13:00:00 CDT 2014",101.3256,120.5751,0.3835,0.3785,101.7091,3.8333,97.8758,1,0,6,6
"Fri Sep 5 14:00:00 CDT 2014",101.3256,120.5751,0.3677,0.3629,101.6933,3.8333,97.8600,1,0,6,6
"Fri Sep 5 15:00:00 CDT 2014",101.3256,120.5751,0.3277,0.3234,101.6533,3.8333,97.8199,1,0,6,6
"Sun Sep 7 16:00:00 CDT 2014",101.3256,120.5751,0.2728,0.2693,101.5984,3.8333,97.7651,1,0,6,6
"Sun Sep 7 17:00:00 CDT 2014",101.3256,120.5751,0.3498,0.3452,101.6754,3.8333,97.8420,1,0,6,6
"Sun Sep 7 18:00:00 CDT 2014",101.3256,120.5751,0.3856,0.3806,101.7112,3.8333,97.8779,1,0,6,6
"Sun Sep 7 19:00:00 CDT 2014",101.3256,120.5751,0.3846,0.3795,101.7101,3.8333,97.8768,1,0,6,6
"Sun Sep 7 20:00:00 CDT 2014",101.3256,120.5751,0.4035,0.3982,101.7291,3.8333,97.8958,1,0,6,6
"Sun Sep 7 21:00:00 CDT 2014",101.3256,120.5751,0.3919,0.3868,101.7175,3.8333,97.8842,1,0,6,6
"Sun Sep 7 22:00:00 CDT 2014",101.3256,120.5751,0.4161,0.4107,101.7417,3.8333,97.9084,1,0,6,6
"Sun Sep 7 23:00:00 CDT 2014",101.3256,120.5751,0.4530,0.4470,101.7785,3.8333,97.9452,1,0,6,6
"Mon Sep 8 0:00:00 CDT 2014",101.3256,120.5751,0.4603,0.4543,101.7859,3.8333,97.9526,1,0,6,6
"Mon Sep 8 1:00:00 CDT 2014",101.3256,120.5751,0.4656,0.4595,101.7912,3.8333,97.9578,1,0,6,6
"Mon Sep 8 2:00:00 CDT 2014",101.3256,120.5751,0.4855,0.4792,101.8111,3.8333,97.9778,1,0,6,6
"Mon Sep 8 3:00:00 CDT 2014",101.3256,120.5751,0.5234,0.5165,101.8490,3.8333,98.0156,1,0,6,6
"Mon Sep 8 4:00:00 CDT 2014",101.3256,120.5751,0.4435,0.4377,101.7691,3.8333,97.9357,1,0,6,6
"Mon Sep 8 5:00:00 CDT 2014",101.3256,120.5751,0.5643,0.5569,101.8899,3.8333,98.0566,1,0,6,6
"Mon Sep 8 6:00:00 CDT 2014",101.3256,120.5751,0.5801,0.5725,101.9056,3.8333,98.0723,1,0,6,6
"Mon Sep 8 7:00:00 CDT 2014",101.3256,120.5751,0.5979,0.5901,101.9235,3.8333,98.0902,1,0,6,6
"Mon Sep 8 8:00:00 CDT 2014",101.3256,120.5751,0.6430,0.6346,101.9686,3.8333,98.1352,1,0,6,6
"Mon Sep 8 9:00:00 CDT 2014",101.3256,120.5751,0.7079,0.6987,102.0335,3.8333,98.2002,1,0,6,6
"Mon Sep 8 10:00:00 CDT 2014",101.3256,120.5751,0.6545,0.6460,101.9801,3.8333,98.1468,1,0,6,6
"Mon Sep 8 11:00:00 CDT 2014",101.3256,120.5751,0.8836,0.8720,102.2091,3.8333,98.3758,1,0,6,6
"Mon Sep 8 12:00:00 CDT 2014",101.3256,120.5751,1.1657,1.1505,102.4913,3.8333,98.6580,1,0,6,6
"Mon Sep 8 13:00:00 CDT 2014",101.3256,120.5751,1.1792,1.1638,102.5048,3.8333,98.6715,1,0,6,6
"Mon Sep 8 14:00:00 CDT 2014",101.3256,120.5751,1.2000,1.1843,102.5256,3.8333,98.6922,1,0,6,6
"Mon Sep 8 15:00:00 CDT 2014",101.3256,120.5751,1.2799,1.2631,102.6054,3.8333,98.7721,1,0,6,6
"Mon Sep 8 16:00:00 CDT 2014",101.3256,120.5751,1.2633,1.2467,102.5889,3.8333,98.7555,1,0,6,6
"Mon Sep 8 17:00:00 CDT 2014",101.3256,120.5751,1.3565,1.3388,102.6821,3.8333,98.8488,1,0,6,6
"Mon Sep 8 18:00:00 CDT 2014",101.3256,120.5751,1.3441,1.3265,102.6697,3.8333,98.8363,1,0,6,6
"Mon Sep 8 19:00:00 CDT 2014",101.3256,120.5751,1.3845,1.3663,102.7100,3.8333,98.8767,1,0,6,6
"Mon Sep 8 20:00:00 CDT 2014",101.3256,120.5751,1.3793,1.3612,102.7049,3.8333,98.8715,1,0,6,6
"Mon Sep 8 21:00:00 CDT 2014",101.3256,120.5751,1.3524,1.3347,102.6780,3.8333,98.8446,1,0,6,6
"Mon Sep 8 22:00:00 CDT 2014",101.3256,120.5751,1.4816,1.4622,102.8072,3.8333,98.9739,1,0,6,6
"Mon Sep 8 23:00:00 CDT 2014",101.3256,120.5751,1.5714,1.5509,102.8970,3.8333,99.0637,1,0,6,6
"Tue Sep 9 0:00:00 CDT 2014",101.3256,120.5751,1.5724,1.5519,102.8980,3.8333,99.0647,1,0,6,6
"Tue Sep 9 1:00:00 CDT 2014",101.3256,120.5751,1.4806,1.4612,102.8062,3.8333,98.9728,1,0,6,6
"Tue Sep 9 2:00:00 CDT 2014",101.3256,120.5751,1.4000,1.3817,102.7256,3.8333,98.8922,1,0,6,6
"Tue Sep 9 3:00:00 CDT 2014",101.3256,120.5751,1.4475,1.4286,102.7731,3.8333,98.9398,1,0,6,6
"Tue Sep 9 4:00:00 CDT 2014",101.3256,120.5751,1.5302,1.5101,102.8557,3.8333,99.0224,1,0,6,6
"Tue Sep 9 5:00:00 CDT 2014",101.3256,120.5751,1.5043,1.4847,102.8299,3.8333,98.9966,1,0,6,6
"Tue Sep 9 6:00:00 CDT 2014",101.3256,120.5751,1.3782,1.3602,102.7038,3.8333,98.8705,1,0,6,6
"Tue Sep 9 7:00:00 CDT 2014",101.3256,120.5751,1.3089,1.2918,102.6345,3.8333,98.8011,1,0,6,6
"Tue Sep 9 8:00:00 CDT 2014",101.3256,120.5751,1.5704,1.5498,102.8960,3.8333,99.0626,1,0,6,6
"Tue Sep 9 9:00:00 CDT 2014",101.3256,120.5751,1.8297,1.8057,103.1553,3.8333,99.3219,1,0,6,6
"Tue Sep 9 10:00:00 CDT 2014",101.3256,120.5751,1.5910,1.5702,102.9166,3.8333,99.0833,1,0,6,6
"Tue Sep 9 11:00:00 CDT 2014",101.3256,120.5751,1.6930,1.6708,103.0186,3.8333,99.1852,1,0,6,6
"Tue Sep 9 12:00:00 CDT 2014",101.3256,120.5751,1.6642,1.6424,102.9897,3.8333,99.1564,1,0,6,6
"Tue Sep 9 13:00:00 CDT 2014",101.3256,120.5751,1.5982,1.5773,102.9238,3.8333,99.0905,1,0,6,6
"Tue Sep 9 14:00:00 CDT 2014",101.3256,120.5751,1.6044,1.5834,102.9300,3.8333,99.0967,1,0,6,6
"Tue Sep 9 15:00:00 CDT 2014",101.3256,120.5751,1.2768,1.2600,102.6023,3.8333,98.7690,1,0,6,6
"Tue Sep 9 16:00:00 CDT 2014",101.3256,120.5751,1.3358,1.3183,102.6614,3.8333,98.8281,1,0,6,6
"Tue Sep 9 17:00:00 CDT 2014",101.3256,120.5751,1.3689,1.3510,102.6945,3.8333,98.8612,1,0,6,6
"Tue Sep 9 18:00:00 CDT 2014",101.3256,120.5751,1.3493,1.3316,102.6749,3.8333,98.8415,1,0,6,6
"Tue Sep 9 19:00:00 CDT 2014",101.3256,120.5751,1.3006,1.2836,102.6262,3.8333,98.7928,1,0,6,6
"Tue Sep 9 20:00:00 CDT 2014",101.3256,120.5751,1.1823,1.1669,102.5079,3.8333,98.6746,1,0,6,6
"Tue Sep 9 21:00:00 CDT 2014",101.3256,120.5751,1.2622,1.2457,102.5878,3.8333,98.7545,1,0,6,6
"Tue Sep 9 22:00:00 CDT 2014",101.3256,120.5751,1.3420,1.3245,102.6676,3.8333,98.8343,1,0,6,6
"Tue Sep 9 23:00:00 CDT 2014",101.3256,120.5751,1.3255,1.3081,102.6510,3.8333,98.8177,1,0,6,6
"Wed Sep 10 0:00:00 CDT 2014",101.3256,120.5751,1.3772,1.3592,102.7028,3.8333,98.8695,1,0,6,6
"Wed Sep 10 1:00:00 CDT 2014",101.3256,120.5751,1.3834,1.3653,102.7090,3.8333,98.8757,1,0,6,6
"Wed Sep 10 2:00:00 CDT 2014",101.3256,120.5751,1.3451,1.3275,102.6707,3.8333,98.8374,1,0,6,6
"Wed Sep 10 3:00:00 CDT 2014",101.3256,120.5751,1.6127,1.5916,102.9382,3.8333,99.1049,1,0,6,6
"Wed Sep 10 4:00:00 CDT 2014",101.3256,120.5751,1.6405,1.6190,102.9661,3.8333,99.1327,1,0,6,6
"Wed Sep 10 5:00:00 CDT 2014",101.3256,120.5751,1.3669,1.3490,102.6925,3.8333,98.8591,1,0,6,6
"Wed Sep 10 6:00:00 CDT 2014",101.3256,120.5751,1.2985,1.2815,102.6241,3.8333,98.7908,1,0,6,6
"Wed Sep 10 7:00:00 CDT 2014",101.3256,120.5751,1.5023,1.4826,102.8279,3.8333,98.9945,1,0,6,6
"Wed Sep 10 8:00:00 CDT 2014",101.3256,120.5751,1.4940,1.4745,102.8196,3.8333,98.9863,1,0,6,6
"Wed Sep 10 9:00:00 CDT 2014",101.3256,120.5751,1.3834,1.3653,102.7090,3.8333,98.8757,1,0,6,6
"Wed Sep 10 10:00:00 CDT 2014",101.3256,120.5751,1.2156,1.1997,102.5411,3.8333,98.7078,1,0,6,6
"Wed Sep 10 11:00:00 CDT 2014",101.3256,120.5751,1.1075,1.0930,102.4331,3.8333,98.5998,1,0,6,6
"Wed Sep 10 12:00:00 CDT 2014",101.3256,120.5751,1.1252,1.1105,102.4508,3.8333,98.6175,1,0,6,6
"Wed Sep 10 13:00:00 CDT 2014",101.3256,120.5751,1.0545,1.0407,102.3801,3.8333,98.5467,1,0,6,6
"Wed Sep 10 14:00:00 CDT 2014",101.3256,120.5751,1.0191,1.0058,102.3447,3.8333,98.5113,1,0,6,6
"Wed Sep 10 15:00:00 CDT 2014",101.3256,120.5751,0.9023,0.8905,102.2279,3.8333,98.3946,1,0,6,6
"Wed Sep 10 16:00:00 CDT 2014",101.3256,120.5751,0.9076,0.8957,102.2332,3.8333,98.3998,1,0,6,6
"Wed Sep 10 17:00:00 CDT 2014",101.3256,120.5751,1.0076,0.9945,102.3332,3.8333,98.4999,1,0,6,6
"Wed Sep 10 18:00:00 CDT 2014",101.3256,120.5751,0.9837,0.9708,102.3093,3.8333,98.4759,1,0,6,6
"Wed Sep 10 19:00:00 CDT 2014",101.3256,120.5751,1.0753,1.0612,102.4009,3.8333,98.5675,1,0,6,6
"Wed Sep 10 20:00:00 CDT 2014",101.3256,120.5751,1.0295,1.0160,102.3551,3.8333,98.5218,1,0,6,6
"Wed Sep 10 21:00:00 CDT 2014",101.3256,120.5751,1.0795,1.0653,102.4050,3.8333,98.5717,1,0,6,6
"Wed Sep 10 22:00:00 CDT 2014",101.3256,120.5751,1.1231,1.1084,102.4487,3.8333,98.6154,1,0,6,6
"Wed Sep 10 23:00:00 CDT 2014",101.3256,120.5751,1.0982,1.0838,102.4238,3.8333,98.5904,1,0,6,6
"Thu Sep 11 0:00:00 CDT 2014",101.3256,120.5751,1.2135,1.1976,102.5391,3.8333,98.7057,1,0,6,6
"Thu Sep 11 1:00:00 CDT 2014",101.3256,120.5751,1.2747,1.2580,102.6003,3.8333,98.7669,1,0,6,6
"Thu Sep 11 2:00:00 CDT 2014",101.3256,120.5751,1.2716,1.2549,102.5972,3.8333,98.7638,1,0,6,6
"Thu Sep 11 3:00:00 CDT 2014",101.3256,120.5751,1.1346,1.1197,102.4601,3.8333,98.6268,1,0,6,6
"Thu Sep 11 4:00:00 CDT 2014",101.3256,120.5751,1.2768,1.2600,102.6023,3.8333,98.7690,1,0,6,6
"Thu Sep 11 5:00:00 CDT 2014",101.3256,120.5751,1.3524,1.3347,102.6780,3.8333,98.8446,1,0,6,6
"Thu Sep 11 6:00:00 CDT 2014",101.3256,120.5751,1.6415,1.6200,102.9671,3.8333,99.1338,1,0,6,6
"Thu Sep 11 7:00:00 CDT 2014",101.3256,120.5751,1.7074,1.6850,103.0330,3.8333,99.1996,1,0,6,6
"Thu Sep 11 8:00:00 CDT 2014",101.3256,120.5751,1.4796,1.4602,102.8051,3.8333,98.9718,1,0,6,6
"Thu Sep 11 9:00:00 CDT 2014",101.3256,120.5751,1.6477,1.6261,102.9733,3.8333,99.1399,1,0,6,6
"Thu Sep 11 10:00:00 CDT 2014",101.3256,120.5751,1.7022,1.6800,103.0278,3.8333,99.1945,1,0,6,6
"Thu Sep 11 11:00:00 CDT 2014",101.3256,120.5751,1.9046,1.8796,103.2301,3.8333,99.3968,1,0,6,6
"Thu Sep 11 12:00:00 CDT 2014",101.3256,120.5751,1.9445,1.9191,103.2701,3.8333,99.4368,1,0,6,6
"Thu Sep 11 13:00:00 CDT 2014",101.3256,120.5751,2.0121,1.9858,103.3377,3.8333,99.5044,1,0,6,6
"Thu Sep 11 14:00:00 CDT 2014",101.3256,120.5751,2.1317,2.1038,103.4573,3.8333,99.6239,1,0,6,6
"Thu Sep 11 15:00:00 CDT 2014",101.3256,120.5751,2.0551,2.0282,103.3806,3.8333,99.5473,1,0,6,6
"Thu Sep 11 16:00:00 CDT 2014",101.3256,120.5751,1.9025,1.8776,103.2281,3.8333,99.3948,1,0,6,6
"Thu Sep 11 17:00:00 CDT 2014",101.3256,120.5751,1.9404,1.9150,103.2660,3.8333,99.4327,1,0,6,6
"Thu Sep 11 18:00:00 CDT 2014",101.3256,120.5751,1.9455,1.9201,103.2711,3.8333,99.4378,1,0,6,6
"Thu Sep 11 19:00:00 CDT 2014",101.3256,120.5751,1.9558,1.9302,103.2814,3.8333,99.4480,1,0,6,6
"Thu Sep 11 20:00:00 CDT 2014",101.3256,120.5751,2.0326,2.0060,103.3581,3.8333,99.5248,1,0,6,6
"Thu Sep 11 21:00:00 CDT 2014",101.3256,120.5751,2.0898,2.0625,103.4154,3.8333,99.5821,1,0,6,6
"Thu Sep 11 22:00:00 CDT 2014",101.3256,120.5751,2.1021,2.0746,103.4277,3.8333,99.5943,1,0,6,6
"Thu Sep 11 23:00:00 CDT 2014",101.3256,120.5751,2.1256,2.0978,103.4512,3.8333,99.6178,1,0,6,6
"Fri Sep 12 0:00:00 CDT 2014",101.3256,120.5751,2.0765,2.0494,103.4021,3.8333,99.5688,1,0,6,6
"Fri Sep 12 1:00:00 CDT 2014",101.3256,120.5751,2.0602,2.0332,103.3858,3.8333,99.5524,1,0,6,6
"Fri Sep 12 2:00:00 CDT 2014",101.3256,120.5751,2.0367,2.0100,103.3622,3.8333,99.5289,1,0,6,6
"Fri Sep 12 3:00:00 CDT 2014",101.3256,120.5751,2.0469,2.0201,103.3725,3.8333,99.5391,1,0,6,6
"Fri Sep 12 4:00:00 CDT 2014",101.3256,120.5751,2.1929,2.1642,103.5185,3.8333,99.6852,1,0,6,6
"Fri Sep 12 5:00:00 CDT 2014",101.3256,120.5751,2.1072,2.0796,103.4328,3.8333,99.5994,1,0,6,6
"Fri Sep 12 6:00:00 CDT 2014",101.3256,120.5751,2.0632,2.0362,103.3888,3.8333,99.5555,1,0,6,6
"Fri Sep 12 7:00:00 CDT 2014",101.3256,120.5751,2.0857,2.0584,103.4113,3.8333,99.5780,1,0,6,6
"Fri Sep 12 8:00:00 CDT 2014",101.3256,120.5751,2.1919,2.1632,103.5175,3.8333,99.6842,1,0,6,6
"Fri Sep 12 9:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Fri Sep 12 10:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Fri Sep 12 11:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Fri Sep 12 12:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Fri Sep 12 13:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Fri Sep 12 14:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Fri Sep 12 15:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 16:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 17:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 18:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 19:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 20:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 21:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 22:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Sun Sep 14 23:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 0:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 1:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 2:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 3:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 4:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 5:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 6:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 7:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 8:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 9:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 10:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 11:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 12:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 13:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 14:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
"Mon Sep 15 15:00:00 CDT 2014",103.7445,123.0001,0.0000,0.0000,103.7445,0.0000,103.7445,0,0,7,6
