date,perfectBalance,balance
"Thu Jan 24 12:00:00 CST 2008",188.96754504789,133.60558107661
"Fri Jan 25 12:00:00 CST 2008",191.53620121779,130.22628375889
"Sun Jan 27 11:00:00 CST 2008",191.53620121779,130.22628375889
"Mon Jan 28 11:00:00 CST 2008",191.53620121779,130.22628375889
"Tue Jan 29 11:00:00 CST 2008",191.53620121779,130.22628375889
"Wed Jan 30 11:00:00 CST 2008",191.53620121779,130.22628375889
"Thu Jan 31 11:00:00 CST 2008",191.53620121779,130.22628375889
"Fri Feb 1 11:00:00 CST 2008",191.53620121779,130.22628375889
"Sun Feb 3 12:00:00 CST 2008",191.53620121779,130.22628375889
"Mon Feb 4 12:00:00 CST 2008",191.53620121779,130.22628375889
"Tue Feb 5 12:00:00 CST 2008",191.53620121779,130.22628375889
"Wed Feb 6 12:00:00 CST 2008",191.53620121779,130.22628375889
"Thu Feb 7 12:00:00 CST 2008",191.53620121779,130.22628375889
"Fri Feb 8 12:00:00 CST 2008",191.53620121779,130.22628375889
"Sun Feb 10 8:00:00 CST 2008",191.53620121779,130.22628375889
"Mon Feb 11 8:00:00 CST 2008",191.53620121779,130.22628375889
"Tue Feb 12 8:00:00 CST 2008",191.53620121779,130.22628375889
"Wed Feb 13 8:00:00 CST 2008",191.53620121779,130.22628375889
"Thu Feb 14 8:00:00 CST 2008",191.53620121779,130.22628375889
"Fri Feb 15 8:00:00 CST 2008",191.53620121779,130.22628375889
"Sun Feb 17 12:00:00 CST 2008",191.53620121779,130.22628375889
"Mon Feb 18 12:00:00 CST 2008",191.53620121779,130.22628375889
"Tue Feb 19 12:00:00 CST 2008",191.53620121779,130.22628375889
"Wed Feb 20 12:00:00 CST 2008",191.53620121779,130.22628375889
"Thu Feb 21 12:00:00 CST 2008",191.53620121779,130.22628375889
"Fri Feb 22 12:00:00 CST 2008",191.53620121779,130.22628375889
"Sun Feb 24 12:00:00 CST 2008",191.53620121779,130.22628375889
"Mon Feb 25 12:00:00 CST 2008",191.53620121779,130.22628375889
"Tue Feb 26 12:00:00 CST 2008",191.53620121779,130.22628375889
"Wed Feb 27 12:00:00 CST 2008",197.23378408931,135.87371598688
"Thu Feb 28 12:00:00 CST 2008",197.23378408931,135.87371598688
"Fri Feb 29 12:00:00 CST 2008",197.23378408931,135.87371598688
"Sun Mar 2 12:00:00 CST 2008",197.23378408931,135.87371598688
"Mon Mar 3 12:00:00 CST 2008",197.23378408931,135.87371598688
"Tue Mar 4 12:00:00 CST 2008",197.23378408931,135.87371598688
"Wed Mar 5 12:00:00 CST 2008",197.23378408931,135.87371598688
"Thu Mar 6 12:00:00 CST 2008",197.23378408931,135.87371598688
"Fri Mar 7 12:00:00 CST 2008",197.23378408931,135.87371598688
"Sun Mar 9 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Mon Mar 10 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Tue Mar 11 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Wed Mar 12 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Thu Mar 13 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Fri Mar 14 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Sun Mar 16 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Mon Mar 17 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Tue Mar 18 13:00:00 CDT 2008",197.23378408931,135.87371598688
"Wed Mar 19 13:00:00 CDT 2008",202.79645898848,141.24341186918
"Thu Mar 20 13:00:00 CDT 2008",202.79645898848,141.24341186918
"Fri Mar 21 13:00:00 CDT 2008",202.79645898848,141.24341186918
"Sun Mar 23 13:00:00 CDT 2008",202.79645898848,141.24341186918
"Mon Mar 24 13:00:00 CDT 2008",202.79645898848,141.24341186918
"Tue Mar 25 13:00:00 CDT 2008",202.79645898848,141.24341186918
"Wed Mar 26 13:00:00 CDT 2008",203.16050261917,137.58500982873
"Thu Mar 27 13:00:00 CDT 2008",203.16050261917,137.58500982873
"Fri Mar 28 13:00:00 CDT 2008",203.16050261917,137.58500982873
"Sat Mar 29 17:00:00 CDT 2008",203.16050261917,137.58500982873
"Sun Mar 30 17:00:00 CDT 2008",203.16050261917,137.58500982873
"Mon Mar 31 17:00:00 CDT 2008",203.16050261917,137.58500982873
